Nazwa pliku,TP,FN,FP,PPV,TPR,ACC,F1,INF
4V8Q_1_BY_A_63_U.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7JRS_1_B-A_B_69_G.amt,6,0,4,0.6,1.0,0.6666666865348816,0.7499999999999999,0.7745966692414834
6AZ3_1_2_2_770_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6YWS_1_A_A_3393_U.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
6TH6_1_BA_A_2500_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5J7L_1_DA_A_2839_G.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
6RM3_1_S60_A_51_G.amt,2,4,1,0.6666666666666666,0.3333333333333333,0.5833333134651184,0.4444444444444444,0.4714045207910317
6TH6_1_BA_A_618_G.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
7D7W_1_A_A_31_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
3J7A_1_A_A_1785_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6JQ5_1_B-A_A_72_A.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
6ZU5_1_L50_A_2273_U.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
5MPS_1_6_6_81_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
8GLP_1_L5-L8_B_2592_U.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
5XY3_1_1-4_1_524_A.amt,8,4,6,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
5XXB_1_1-4_1_2046_C.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
4UYK_1_R_R_11_U.amt,6,2,1,0.8571428571428571,0.75,0.8125,0.7999999999999999,0.8017837257372731
8EUG_1_1-2_A_2467_C.amt,4,4,3,0.5714285714285714,0.5,0.5625,0.5333333333333333,0.5345224838248488
7EVO_1_H_A_44_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6CZR_1_1a_A_488_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7UVZ_1_A_A_2511_C.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4V9F_1_0_0_1107_A.amt,6,4,3,0.6666666666666666,0.6,0.6499999761581421,0.631578947368421,0.6324555320336759
6AZ3_1_1-7_1_1033_A.amt,1,1,2,0.3333333333333333,0.5,0.25,0.4,0.408248290463863
5TBW_1_1-4_1_298_U.amt,2,2,3,0.4,0.5,0.375,0.4444444444444445,0.4472135954999579
7PZY_1_1-4_1_2297_U.amt,8,2,4,0.6666666666666666,0.8,0.699999988079071,0.7272727272727272,0.7302967433402214
7P7T_1_C_C_43_A.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7UVZ_1_A_A_417_C.amt,6,4,0,1.0,0.6,0.800000011920929,0.7499999999999999,0.7745966692414834
6S0X_1_a_a_1314_G.amt,10,2,4,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
7QR8_1_A_A_59_U.amt,1,1,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
4V9Q_1_DV_A_44_A.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
7SFR_1_A_A_1730_C.amt,2,2,4,0.3333333333333333,0.5,0.25,0.4,0.408248290463863
7ASE_1_0_0_165_C.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
5XXU_1_2_2_748_G.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
8BUU_1_a_A_82_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
7PO2_1_5_A_71_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
3F2X_1_X_X_78_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4V88_1_A6_A_429_G.amt,9,1,3,0.75,0.9,0.800000011920929,0.8181818181818182,0.8215838362577492
3J7Q_1_5-8_5_5028_G.amt,2,4,1,0.6666666666666666,0.3333333333333333,0.5833333134651184,0.4444444444444444,0.4714045207910317
7UIN_1_B_A_30_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8CRX_1_A_A_261_G.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
8CVM_1_a_A_320_G.amt,12,0,1,0.9230769230769231,1.0,0.9583333134651184,0.9600000000000001,0.9607689228305228
7RQB_1_1A_A_2649_U.amt,10,2,4,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
5T5H_1_B_B_43_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7OYB_1_51-81_A_1396_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5MRC_1_A_A_3019_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
4KQY_1_A_A_72_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6YWS_1_A_A_2242_U.amt,7,3,4,0.6363636363636364,0.7,0.6499999761581421,0.6666666666666666,0.6674238124719146
6HIW_1_CA_A_252_C.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7SFR_1_A_A_1514_C.amt,10,0,2,0.8333333333333334,1.0,0.8999999761581421,0.9090909090909091,0.9128709291752769
4KZY_1_i_i_1487_G.amt,2,6,3,0.4,0.25,0.4375,0.3076923076923077,0.31622776601683794
7R81_1_A2_A_1080_G.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
5J7L_1_AA_A_485_U.amt,7,1,2,0.7777777777777778,0.875,0.8125,0.823529411764706,0.8249579113843054
7QCA_1_S60_A_6_G.amt,9,3,3,0.75,0.75,0.75,0.75,0.75
7SFR_1_a_A_364_U.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8EUY_1_6_A_11_C.amt,3,3,1,0.75,0.5,0.6666666865348816,0.6,0.6123724356957945
3J7Q_1_5-8_5_2782_U.amt,6,6,1,0.8571428571428571,0.5,0.7083333134651184,0.631578947368421,0.6546536707079771
4KZY_1_i_i_667_G.amt,12,2,8,0.6,0.8571428571428571,0.6428571343421936,0.7058823529411764,0.7171371656006361
4V9F_1_0_0_72_C.amt,12,2,5,0.7058823529411765,0.8571428571428571,0.75,0.7741935483870968,0.7778444682625972
8CRX_1_A_A_228_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7QGG_1_t-D_B_1846_A.amt,7,3,3,0.7,0.7,0.699999988079071,0.7,0.7
6AZ1_1_1_1_484_G.amt,7,3,3,0.7,0.7,0.699999988079071,0.7,0.7
5XXU_1_2_2_1116_C.amt,8,2,6,0.5714285714285714,0.8,0.6000000238418579,0.6666666666666666,0.6761234037828132
7QGG_1_t-D_B_114_G.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
6ZU5_1_L50_A_1463_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
8EUG_1_9_A_96_C.amt,1,3,0,1.0,0.25,0.625,0.4,0.5
8BUU_1_A_A_178_A.amt,3,7,2,0.6,0.3,0.550000011920929,0.4,0.4242640687119285
6CZR_1_1a_A_1407_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7K16_1_P_P_7_G.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
8D8L_1_a_A_1190_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7S0S_1_C_C_1299_U.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
7QEP_1_1_1_1074_U.amt,2,6,3,0.4,0.25,0.4375,0.3076923076923077,0.31622776601683794
6KYV_1_G_G_11_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7ZHG_1_2_A_1328_C.amt,14,0,4,0.7777777777777778,1.0,0.8571428656578064,0.8750000000000001,0.8819171036881969
5XY3_1_1-4_1_1619_C.amt,10,0,3,0.7692307692307693,1.0,0.8500000238418579,0.8695652173913044,0.8770580193070292
7ASE_1_0_0_1355_U.amt,12,0,2,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7RQB_1_1A_A_2248_C.amt,7,3,3,0.7,0.7,0.699999988079071,0.7,0.7
4V88_1_A6_A_1100_G.amt,0,2,2,0.0,0.0,0.0,0.0,0.0
4QK9_1_A_A_107_G.amt,4,4,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
3DIL_1_A_A_164_A.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
8BUU_1_A_A_1868_G.amt,8,2,3,0.7272727272727273,0.8,0.75,0.761904761904762,0.7627700713964739
5VYC_1_i2_A_1013_U.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7PZY_1_1-4_4_49_G.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7PWO_1_2_2_661_A.amt,8,0,3,0.7272727272727273,1.0,0.8125,0.8421052631578948,0.8528028654224418
7JIL_1_1_1_1799_G.amt,4,2,5,0.4444444444444444,0.6666666666666666,0.4166666567325592,0.5333333333333333,0.5443310539518174
7OYB_1_51-81_A_1848_G.amt,3,3,1,0.75,0.5,0.6666666865348816,0.6,0.6123724356957945
7P6Z_1_3_3_2861_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7R81_1_A2_A_649_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
4PR6_1_B_B_120_U.amt,6,4,2,0.75,0.6,0.699999988079071,0.6666666666666665,0.6708203932499369
7OYB_1_22_A_1405_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7B5K_1_x_x_64_A.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
8BUU_1_a_A_1083_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8GLP_1_L5-L8_B_3621_A.amt,5,3,3,0.625,0.625,0.625,0.625,0.625
5T5H_1_A-C_A_1759_G.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
6ZU5_1_L50_A_649_G.amt,8,2,3,0.7272727272727273,0.8,0.75,0.761904761904762,0.7627700713964739
7P6Z_1_3_3_914_G.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6ZJ3_1_LH-LG_B_2720_A.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
7R81_1_A2_A_327_G.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7P7Q_1_A_A_1548_U.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7OYB_1_51-81_A_2112_G.amt,10,0,7,0.5882352941176471,1.0,0.6499999761581421,0.7407407407407407,0.7669649888473704
5J7L_1_DA_A_2678_C.amt,6,4,5,0.5454545454545454,0.6,0.550000011920929,0.5714285714285713,0.5720775535473553
6RXU_1_C1-C2_A_1133_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6TH6_1_BA_A_435_G.amt,5,1,0,1.0,0.8333333333333334,0.9166666865348816,0.9090909090909091,0.9128709291752769
5JU8_1_AY_A_59_U.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
6S0X_1_a_a_205_A.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
6YWS_1_A_A_978_G.amt,10,6,8,0.5555555555555556,0.625,0.5625,0.5882352941176471,0.5892556509887896
6TH6_1_BA_A_2667_U.amt,10,0,0,1.0,1.0,1.0,1.0,1.0
7QCA_1_L50_A_1223_A.amt,8,4,7,0.5333333333333333,0.6666666666666666,0.5416666865348816,0.5925925925925926,0.5962847939999438
1G1X_1_J-I_J_726_C.amt,6,2,3,0.6666666666666666,0.75,0.6875,0.7058823529411765,0.7071067811865476
7KGB_1_a_a_245_A.amt,7,3,4,0.6363636363636364,0.7,0.6499999761581421,0.6666666666666666,0.6674238124719146
7UVZ_1_A_A_2362_A.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
1U6B_1_B_B_142_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7QEP_1_1_1_2459_C.amt,6,4,2,0.75,0.6,0.699999988079071,0.6666666666666665,0.6708203932499369
7O81_1_AJ_A_8_U.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
6ZU5_1_L50_A_1545_A.amt,2,4,3,0.4,0.3333333333333333,0.4166666567325592,0.3636363636363636,0.3651483716701107
6OF1_1_1w_A_42_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6XU8_1_B2_A_1129_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5XYI_1_2_2_974_G.amt,16,0,9,0.64,1.0,0.71875,0.7804878048780487,0.8
6XU8_1_A5-A8_B_1309_U.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
6XU8_1_B2_A_389_G.amt,6,2,5,0.5454545454545454,0.75,0.5625,0.631578947368421,0.6396021490668313
3SUX_1_X_X_91_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5XXU_1_2_2_1640_G.amt,8,2,3,0.7272727272727273,0.8,0.75,0.761904761904762,0.7627700713964739
7UNW_1_A_A_2807_A.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7K98_1_C_C_38_A.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
6RM3_1_L50_A_265_G.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6ZJ3_1_LK_A_3753_C.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
8A22_1_A5-A4_A_9_A.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
6N5P_1_A_A_78_C.amt,0,2,2,0.0,0.0,0.0,0.0,0.0
7NSH_1_BA_A_942_U.amt,6,2,4,0.6,0.75,0.625,0.6666666666666665,0.6708203932499369
7UW1_1_a_A_707_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5UD5_1_C_C_46_A.amt,4,4,1,0.8,0.5,0.6875,0.6153846153846154,0.6324555320336759
5XY3_1_1-4_1_1575_A.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_AA_A_1077_G.amt,12,4,6,0.6666666666666666,0.75,0.6875,0.7058823529411765,0.7071067811865476
5XY3_1_1-4_1_2427_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7RQB_1_1A_A_1147_C.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
1WZ2_1_D_D_963_G.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7ZHG_1_2_A_428_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7CPU_1_L5-L8_A_2245_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7QGG_1_E_A_47_G.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
8A57_1_A_A_1912_G.amt,8,0,3,0.7272727272727273,1.0,0.8125,0.8421052631578948,0.8528028654224418
4V88_1_A6_A_1400_A.amt,8,0,7,0.5333333333333333,1.0,0.5625,0.6956521739130436,0.7302967433402214
2CSX_1_C_C_51_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
8BUU_1_a_A_408_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
4WF9_1_X_X_1987_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7PWG_1_1-4_1_2081_G.amt,8,2,1,0.8888888888888888,0.8,0.8500000238418579,0.8421052631578948,0.8432740427115678
6YWS_1_A_A_1526_A.amt,13,3,6,0.6842105263157895,0.8125,0.71875,0.742857142857143,0.7456011350793258
6YWS_1_A_A_1994_G.amt,5,1,3,0.625,0.8333333333333334,0.6666666865348816,0.7142857142857143,0.7216878364870323
7UNW_1_A_A_12_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
8CVM_1_a_A_1652_G.amt,9,3,2,0.8181818181818182,0.75,0.7916666865348816,0.7826086956521738,0.7833494518006403
5J7L_1_DA_A_2530_A.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
1T0K_1_D-C_D_53_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7P6Z_1_3_3_2214_A.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
5XXU_1_2_2_1134_A.amt,14,2,9,0.6086956521739131,0.875,0.65625,0.717948717948718,0.7298004491997617
6RM3_1_L50_A_1229_A.amt,1,3,2,0.3333333333333333,0.25,0.375,0.28571428571428575,0.28867513459481287
7R81_1_A2_A_1613_U.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
7YGA_1_N_A_40_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7ASE_1_0_0_835_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5XY3_1_1-4_1_772_A.amt,3,5,4,0.42857142857142855,0.375,0.4375,0.39999999999999997,0.40089186286863654
7PZY_1_1-4_1_3337_A.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8GLP_1_L5-L8_B_1508_A.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6RXU_1_C1-C2_B_197_C.amt,3,1,3,0.5,0.75,0.5,0.6,0.6123724356957945
6CZR_1_1a_A_317_A.amt,12,2,8,0.6,0.8571428571428571,0.6428571343421936,0.7058823529411764,0.7171371656006361
8GLP_1_L5-L8_B_3902_A.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
6ERI_1_AA_A_1625_A.amt,2,4,1,0.6666666666666666,0.3333333333333333,0.5833333134651184,0.4444444444444444,0.4714045207910317
7OYC_1_51-81_A_3837_C.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
7ZUX_1_7_A_14_A.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
7UNW_1_a_A_1362_A.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7JIL_1_1_1_42_A.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
5TBW_1_1-4_1_1882_G.amt,5,3,2,0.7142857142857143,0.625,0.6875,0.6666666666666666,0.6681531047810609
7QCA_1_L50_A_2298_A.amt,7,3,5,0.5833333333333334,0.7,0.6000000238418579,0.6363636363636365,0.6390096504226938
7S0S_1_C_C_497_G.amt,8,4,5,0.6153846153846154,0.6666666666666666,0.625,0.64,0.6405126152203485
6MTC_1_4_4_24_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7PWG_1_1-4_1_1282_G.amt,1,1,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
6XU8_1_A5-A8_B_3445_C.amt,10,0,5,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7SFR_1_a_A_184_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6SWE_1_2_2_1187_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6JQ6_1_U_U_6_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
3F2X_1_X_X_18_U.amt,8,0,5,0.6153846153846154,1.0,0.6875,0.761904761904762,0.7844645405527362
7SFR_1_A_A_1162_U.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7P7Q_1_A_A_1549_U.amt,2,4,0,1.0,0.3333333333333333,0.6666666865348816,0.5,0.5773502691896257
6YDP_1_AA_A_577_C.amt,0,4,2,0.0,0.0,0.25,0.0,0.0
5H9F_1_L_L_54_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
4XWF_1_A_A_25_G.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
7KGB_1_a_a_1028_C.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7NHN_1_a_a_1261_A.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7CPU_1_L5-L8_A_1314_A.amt,12,2,4,0.75,0.8571428571428571,0.7857142686843872,0.7999999999999999,0.8017837257372731
7CPU_1_L5-L8_A_1617_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
4KZY_1_i_i_49_C.amt,13,3,1,0.9285714285714286,0.8125,0.875,0.8666666666666666,0.8685990362153793
7QIW_1_2-8_A_2634_C.amt,4,4,2,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7OYB_1_51-81_A_2102_C.amt,6,6,4,0.6,0.5,0.5833333134651184,0.5454545454545454,0.5477225575051661
8D8L_1_a_A_1287_A.amt,6,4,5,0.5454545454545454,0.6,0.550000011920929,0.5714285714285713,0.5720775535473553
4KZY_1_i_i_296_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_DA_A_2688_G.amt,8,4,5,0.6153846153846154,0.6666666666666666,0.625,0.64,0.6405126152203485
6ZU5_1_L50_A_1121_C.amt,5,1,2,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
7JIL_1_2_2_909_G.amt,7,3,5,0.5833333333333334,0.7,0.6000000238418579,0.6363636363636365,0.6390096504226938
3J7Q_1_5-8_5_1760_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4WF9_1_X_X_2111_C.amt,10,0,3,0.7692307692307693,1.0,0.8500000238418579,0.8695652173913044,0.8770580193070292
6DB9_1_R_R_11_U.amt,4,4,1,0.8,0.5,0.6875,0.6153846153846154,0.6324555320336759
7QGG_1_t-D_B_1916_U.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7QGG_1_t-D_B_113_A.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
8DK7_1_C_A_8_C.amt,8,2,4,0.6666666666666666,0.8,0.699999988079071,0.7272727272727272,0.7302967433402214
7QIY_1_2_A_1592_A.amt,6,8,4,0.6,0.42857142857142855,0.5714285969734192,0.5,0.50709255283711
2O3Y_1_A-B_A_18_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6SWE_1_2_2_1313_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5FJC_1_A_A_67_U.amt,2,4,3,0.4,0.3333333333333333,0.4166666567325592,0.3636363636363636,0.3651483716701107
7QIW_1_2-8_A_1925_G.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4V9F_1_0_0_701_U.amt,2,4,3,0.4,0.3333333333333333,0.4166666567325592,0.3636363636363636,0.3651483716701107
5XXU_1_2_2_1210_C.amt,6,2,5,0.5454545454545454,0.75,0.5625,0.631578947368421,0.6396021490668313
5MRC_1_A_A_1334_A.amt,12,0,7,0.631578947368421,1.0,0.7083333134651184,0.7741935483870968,0.7947194142390263
6RM3_1_S60_A_1108_G.amt,0,6,5,0.0,0.0,0.0833333358168602,0.0,0.0
7PWG_1_1-4_1_1551_U.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7PWG_1_1-4_1_1526_C.amt,4,8,2,0.6666666666666666,0.3333333333333333,0.5833333134651184,0.4444444444444444,0.4714045207910317
7OYB_1_51-81_A_2225_U.amt,14,2,9,0.6086956521739131,0.875,0.65625,0.717948717948718,0.7298004491997617
7OYB_1_51-81_A_3932_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6SWD_1_2_2_322_A.amt,9,3,8,0.5294117647058824,0.75,0.5416666865348816,0.6206896551724139,0.6301260378126045
5T5H_1_H_H_23_G.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6YDP_1_AA_A_251_C.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
7ZHG_1_2_A_801_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_AA_A_627_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
3JCS_1_3_3_64_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6XU8_1_A5-A8_B_3253_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6RXU_1_C1-C2_A_457_G.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6AZ1_1_1_1_2136_A.amt,8,0,1,0.8888888888888888,1.0,0.9375,0.9411764705882353,0.9428090415820634
7R81_1_A2_A_888_C.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
6ZDP_1_B_B_1306_A.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7PWO_1_3_3_4_U.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
7P7Q_1_A_A_418_G.amt,2,16,3,0.4,0.1111111111111111,0.4722222089767456,0.1739130434782609,0.21081851067789195
7CPU_1_S2_A_1848_G.amt,8,4,7,0.5333333333333333,0.6666666666666666,0.5416666865348816,0.5925925925925926,0.5962847939999438
5TBW_1_1-4_1_1886_A.amt,6,4,2,0.75,0.6,0.699999988079071,0.6666666666666665,0.6708203932499369
7OAX_1_A_A_19_C.amt,0,6,0,0.0,0.0,0.5,0.0,0.0
7JIL_1_2_2_185_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7R81_1_A1-C1_A_2934_U.amt,10,0,3,0.7692307692307693,1.0,0.8500000238418579,0.8695652173913044,0.8770580193070292
6FYY_1_2_2_411_A.amt,10,0,5,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6XU8_1_A5-A8_B_1950_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7KGB_1_a_a_992_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6TH6_1_BA_A_1831_C.amt,12,2,2,0.8571428571428571,0.8571428571428571,0.8571428656578064,0.8571428571428571,0.8571428571428571
7QIW_1_2-8_A_409_G.amt,3,3,1,0.75,0.5,0.6666666865348816,0.6,0.6123724356957945
6ERI_1_BA_A_1381_C.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5XXU_1_2_2_249_U.amt,5,1,4,0.5555555555555556,0.8333333333333334,0.5833333134651184,0.6666666666666667,0.6804138174397717
7UVZ_1_A_A_1193_U.amt,10,0,8,0.5555555555555556,1.0,0.6000000238418579,0.7142857142857143,0.7453559924999299
6AZ3_1_1-7_1_1447_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7OYB_1_51-81_A_5_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6YWS_1_A_A_1152_U.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7OYB_1_51-81_A_578_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6P5I_1_1_1_6429_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
5XTM_1_B_B_34_U.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
